order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel,revenue,gross_revenue,discount_amount
ORD-20260626-0414,2026-06-26,13:39:56,CUST0193,Neha Nair,East,Patna,Karan Patel,Beverages,Maaza Mango 600ml,BEV-002,21,40,10,No,Cash,In-Store,756.0,840,84.0
ORD-20260626-0596,2026-06-26,19:44:27,CUST0180,Suresh Verma,North,Jaipur,Divya Nair,Snacks,Kurkure Masala 90g,SNK-002,57,30,0,No,Credit,Distributor,1710.0,1710,0.0
ORD-20260626-0189,2026-06-26,19:51:55,CUST0145,Rekha Singh,Central,Nagpur,Sneha Iyer,Personal Care,Dettol Hand Wash 250ml,PC-005,13,95,0,No,Card,In-Store,1235.0,1235,0.0
ORD-20260626-0030,2026-06-26,15:03:11,CUST0211,Sanjay Das,East,Kolkata,Sneha Iyer,Beverages,Bisleri Water 1L,BEV-004,31,20,0,No,UPI,In-Store,620.0,620,0.0
ORD-20260626-0403,2026-06-26,19:22:51,CUST0112,Neha Pillai,South,Bangalore,Divya Nair,Snacks,Haldirams Bhujia 400g,SNK-005,82,130,0,No,Card,Distributor,10660.0,10660,0.0
ORD-20260626-0021,2026-06-26,11:23:05,CUST0124,Rahul Reddy,West,Surat,Sneha Iyer,Dairy,Britannia Cheese Slice,DAI-005,40,115,15,No,Cash,In-Store,3910.0,4600,690.0
ORD-20260626-0486,2026-06-26,20:04:08,CUST0216,Amit Patel,South,Bangalore,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,26,115,15,No,UPI,Distributor,2541.5,2990,448.5
ORD-20260626-0625,2026-06-26,14:24:59,CUST0017,Vikram Nair,North,Delhi,Pooja Verma,Household,Lizol Floor Cleaner 1L,HH-003,7,175,0,No,UPI,Online,1225.0,1225,0.0
ORD-20260626-0266,2026-06-26,17:00:47,CUST0209,Meena Joshi,West,Pune,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,40,45,0,No,Card,In-Store,1800.0,1800,0.0
ORD-20260626-0610,2026-06-26,20:39:28,CUST0097,Arun Sharma,South,Chennai,Pooja Verma,Dairy,Britannia Cheese Slice,DAI-005,19,115,0,No,Cash,In-Store,2185.0,2185,0.0
ORD-20260626-0424,2026-06-26,16:34:56,CUST0294,Neha Iyer,East,Guwahati,Nikhil Joshi,Beverages,Red Bull 250ml,BEV-003,13,125,0,No,Credit,In-Store,1625.0,1625,0.0
ORD-20260626-0541,2026-06-26,20:50:08,CUST0122,Deepa Mehta,North,Delhi,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,11,20,10,No,Cash,In-Store,198.0,220,22.0
ORD-20260626-0573,2026-06-26,17:13:35,CUST0217,Suresh Rao,South,Chennai,Rohan Das,Snacks,Maggi Noodles 70g,SNK-006,17,14,0,No,Cash,Distributor,238.0,238,0.0
ORD-20260626-0421,2026-06-26,20:52:10,CUST0185,Geeta Sharma,Central,Nagpur,Vikram Singh,Beverages,Tropicana Orange 1L,BEV-001,37,95,5,No,Card,Distributor,3339.25,3515,175.75
ORD-20260626-0195,2026-06-26,10:45:19,CUST0054,Usha Pillai,South,Bangalore,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,21,68,0,No,UPI,Online,1428.0,1428,0.0
ORD-20260626-0295,2026-06-26,10:21:09,CUST0150,Rekha Singh,West,Pune,Pooja Verma,Beverages,Nescafe Classic 50g,BEV-005,9,210,0,No,Card,Online,1890.0,1890,0.0
ORD-20260626-0553,2026-06-26,18:41:54,CUST0272,Deepa Shah,South,Hyderabad,Vikram Singh,Dairy,Britannia Cheese Slice,DAI-005,29,115,15,No,UPI,In-Store,2834.75,3335,500.25
ORD-20260626-0324,2026-06-26,14:56:12,CUST0291,Sanjay Sharma,West,Surat,Anjali Rao,Beverages,Red Bull 250ml,BEV-003,4,125,5,No,UPI,Online,475.0,500,25.0
ORD-20260626-0627,2026-06-26,19:03:56,CUST0084,Priya Joshi,East,Patna,Nikhil Joshi,Household,Good Knight Refill,HH-005,7,75,5,No,UPI,In-Store,498.75,525,26.25
ORD-20260626-0304,2026-06-26,18:07:03,CUST0012,Meena Reddy,East,Bhubaneswar,Rohan Das,Personal Care,Head & Shoulders 340ml,PC-002,5,290,5,No,UPI,In-Store,1377.5,1450,72.5
ORD-20260626-0384,2026-06-26,18:56:11,CUST0171,Sunita Patel,Unknown Region,Chennai,Nikhil Joshi,Household,Lizol Floor Cleaner 1L,HH-003,16,175,0,No,Cash,In-Store,2800.0,2800,0.0
ORD-20260626-0378,2026-06-26,19:46:06,CUST0158,Rahul Sharma,North,Jaipur,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,49,45,5,No,Cash,In-Store,2094.75,2205,110.25
ORD-20260626-0389,2026-06-26,16:35:10,CUST0105,Suresh Shah,Central,Indore,Karan Patel,Snacks,Haldirams Bhujia 400g,SNK-005,14,130,15,No,Cash,In-Store,1547.0,1820,273.0
ORD-20260626-0521,2026-06-26,10:46:31,CUST0155,Sanjay Kumar,West,Ahmedabad,Vikram Singh,Household,Lizol Floor Cleaner 1L,HH-003,17,175,5,No,Card,In-Store,2826.25,2975,148.75
ORD-20260626-0226,2026-06-26,12:09:18,CUST0043,Shweta Das,East,Kolkata,Nikhil Joshi,Beverages,Bisleri Water 1L,BEV-004,11,20,0,No,UPI,In-Store,220.0,220,0.0
ORD-20260626-0488,2026-06-26,12:19:34,CUST0225,Ramesh Pillai,East,Bhubaneswar,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,9,30,0,No,Credit,Distributor,270.0,270,0.0
ORD-20260626-0420,2026-06-26,14:35:31,CUST0226,Amit Nair,West,Pune,Anjali Rao,Household,Ariel Detergent 1kg,HH-001,31,220,0,No,Card,In-Store,6820.0,6820,0.0
ORD-20260626-0306,2026-06-26,16:19:30,CUST0240,Rekha Iyer,West,Pune,Karan Patel,Beverages,Bisleri Water 1L,BEV-004,19,20,10,No,Card,In-Store,342.0,380,38.0
ORD-20260626-0375,2026-06-26,16:28:53,CUST0145,Rekha Singh,North,Lucknow,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,21,95,0,No,UPI,Online,1995.0,1995,0.0
ORD-20260626-0419,2026-06-26,10:24:11,CUST0094,Ravi Reddy,North,Lucknow,Sneha Iyer,Dairy,Mother Dairy Curd 400g,DAI-003,10,50,0,No,Credit,Distributor,500.0,500,0.0
ORD-20260626-0097,2026-06-26,20:16:34,CUST0159,Ravi Patel,North,Lucknow,Nikhil Joshi,Dairy,Amul Ice Cream 750ml,DAI-006,16,195,5,No,Card,In-Store,2964.0,3120,156.0
ORD-20260626-0318,2026-06-26,12:12:34,CUST0076,Sunil Iyer,West,Mumbai,Nikhil Joshi,Personal Care,Nivea Lotion 200ml,PC-004,6,220,0,No,UPI,Distributor,1320.0,1320,0.0
ORD-20260626-0380,2026-06-26,09:58:19,CUST0221,Neha Das,North,Lucknow,Rohan Das,Personal Care,Dettol Hand Wash 250ml,PC-005,5,95,15,No,Card,Distributor,403.75,475,71.25
ORD-20260626-0066,2026-06-26,15:35:11,CUST0230,Shweta Patel,West,Ahmedabad,Divya Nair,Personal Care,Nivea Lotion 200ml,PC-004,20,220,0,No,UPI,In-Store,4400.0,4400,0.0
ORD-20260626-0430,2026-06-26,11:07:47,CUST0231,Usha Iyer,East,Bhubaneswar,Sneha Iyer,Personal Care,Head & Shoulders 340ml,PC-002,8,290,0,No,Credit,In-Store,2320.0,2320,0.0
ORD-20260626-0165,2026-06-26,15:44:51,CUST0270,Ravi Pillai,West,Ahmedabad,Sneha Iyer,Beverages,Glucon-D 500g,BEV-006,17,165,0,No,Credit,Distributor,2805.0,2805,0.0
ORD-20260626-0268,2026-06-26,18:17:38,CUST0222,Pooja Patel,Central,Nagpur,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,9,260,5,No,Credit,Online,2223.0,2340,117.0
ORD-20260626-0368,2026-06-26,17:20:10,CUST0116,Priya Mishra,North,Lucknow,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,10,68,0,No,UPI,In-Store,680.0,680,0.0
ORD-20260626-0048,2026-06-26,20:01:50,CUST0016,Arun Mehta,North,Jaipur,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,76,45,10,No,Card,In-Store,3078.0,3420,342.0
ORD-20260626-0426,2026-06-26,17:32:26,CUST0050,Sanjay Reddy,North,Delhi,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,35,20,0,No,UPI,Distributor,700.0,700,0.0
ORD-20260626-0607,2026-06-26,11:11:13,CUST0149,Unknown Customer,North,Lucknow,Sneha Iyer,Beverages,Bisleri Water 1L,BEV-004,62,20,15,No,Card,Distributor,1054.0,1240,186.0
ORD-20260626-0608,2026-06-26,15:04:59,CUST0220,Rekha Pillai,East,Patna,Vikram Singh,Household,Good Knight Refill,HH-005,24,75,15,No,UPI,In-Store,1530.0,1800,270.0
ORD-20260626-0235,2026-06-26,15:41:14,CUST0224,Suresh Verma,South,Bangalore,Pooja Verma,Dairy,Britannia Cheese Slice,DAI-005,35,115,5,No,Cash,In-Store,3823.75,4025,201.25
ORD-20260626-0330,2026-06-26,14:17:35,CUST0179,Rahul Pillai,South,Chennai,Vikram Singh,Personal Care,Colgate Toothpaste 200g,PC-003,13,110,0,No,Card,In-Store,1430.0,1430,0.0
ORD-20260626-0308,2026-06-26,19:36:38,CUST0135,Pooja Shah,East,Kolkata,Rohan Das,Snacks,Kurkure Masala 90g,SNK-002,36,30,0,No,Card,In-Store,1080.0,1080,0.0
ORD-20260626-0431,2026-06-26,10:17:53,CUST0077,Sunil Nair,Central,Raipur,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,47,45,5,No,Cash,In-Store,2009.25,2115,105.75
ORD-20260626-0461,2026-06-26,14:47:46,CUST0256,Anita Singh,West,Ahmedabad,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,20,115,0,No,Card,In-Store,2300.0,2300,0.0
ORD-20260626-0290,2026-06-26,10:32:23,CUST0082,Sunita Gupta,North,Jaipur,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,17,260,0,No,UPI,Online,4420.0,4420,0.0
ORD-20260626-0518,2026-06-26,20:22:15,CUST0050,Sanjay Reddy,Central,Bhopal,Vikram Singh,Personal Care,Head & Shoulders 340ml,PC-002,11,290,0,No,UPI,In-Store,3190.0,3190,0.0
ORD-20260626-0051,2026-06-26,20:55:13,CUST0258,Sunil Nair,West,Pune,Nikhil Joshi,Beverages,Nescafe Classic 50g,BEV-005,26,210,15,No,Credit,Distributor,4641.0,5460,819.0
ORD-20260626-0342,2026-06-26,11:14:30,CUST0215,Shweta Das,North,Lucknow,Vikram Singh,Snacks,Maggi Noodles 70g,SNK-006,60,14,10,No,Cash,Distributor,756.0,840,84.0
ORD-20260626-0265,2026-06-26,20:00:26,CUST0265,Ramesh Reddy,South,Hyderabad,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,4,90,5,No,UPI,Online,342.0,360,18.0
ORD-20260626-0271,2026-06-26,20:28:14,CUST0148,Ajay Joshi,South,Kochi,Pooja Verma,Personal Care,Gillette Mach3 Razor,PC-006,10,350,15,No,Credit,Distributor,2975.0,3500,525.0
ORD-20260626-0452,2026-06-26,14:11:25,CUST0084,Priya Joshi,South,Hyderabad,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,49,55,0,No,Card,In-Store,2695.0,2695,0.0
ORD-20260626-0094,2026-06-26,11:46:38,CUST0091,Raj Nair,East,Patna,Karan Patel,Beverages,Red Bull 250ml,BEV-003,19,125,0,No,Card,Online,2375.0,2375,0.0
ORD-20260626-0233,2026-06-26,14:24:55,CUST0164,Neha Iyer,Central,Bhopal,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,11,95,5,No,Cash,In-Store,992.75,1045,52.25
ORD-20260626-0500,2026-06-26,19:10:32,CUST0194,Shweta Joshi,South,Bangalore,Rohan Das,Personal Care,Nivea Lotion 200ml,PC-004,13,220,10,No,UPI,In-Store,2574.0,2860,286.0
ORD-20260626-0543,2026-06-26,18:44:39,CUST0189,Neha Kumar,North,Jaipur,Pooja Verma,Beverages,Glucon-D 500g,BEV-006,16,165,10,No,UPI,In-Store,2376.0,2640,264.0
ORD-20260626-0201,2026-06-26,09:56:22,CUST0087,Rahul Kumar,West,Mumbai,Anjali Rao,Household,Good Knight Refill,HH-005,15,75,5,No,UPI,In-Store,1068.75,1125,56.25
ORD-20260626-0221,2026-06-26,13:14:48,CUST0238,Shweta Mishra,South,Bangalore,Pooja Verma,Dairy,Amul Full Cream Milk 1L,DAI-001,18,68,10,No,Card,Online,1101.6000000000001,1224,122.39999999999986
ORD-20260626-0012,2026-06-26,12:42:42,CUST0195,Shweta Patel,North,Lucknow,Divya Nair,Dairy,Mother Dairy Curd 400g,DAI-003,51,50,0,No,UPI,Distributor,2550.0,2550,0.0
ORD-20260626-0040,2026-06-26,09:32:49,CUST0284,Ramesh Kumar,West,Pune,Rohan Das,Dairy,Mother Dairy Curd 400g,DAI-003,50,50,0,No,Credit,Distributor,2500.0,2500,0.0
ORD-20260626-0188,2026-06-26,19:25:34,CUST0299,Anita Sharma,Central,Nagpur,Divya Nair,Personal Care,Head & Shoulders 340ml,PC-002,10,290,5,No,UPI,In-Store,2755.0,2900,145.0
ORD-20260626-0121,2026-06-26,13:17:25,CUST0202,Pooja Joshi,West,Mumbai,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,44,45,10,No,UPI,In-Store,1782.0,1980,198.0
ORD-20260626-0119,2026-06-26,11:36:08,CUST0089,Geeta Rao,South,Chennai,Rohan Das,Personal Care,Dove Soap 100g,PC-001,21,55,0,No,Credit,Distributor,1155.0,1155,0.0
ORD-20260626-0396,2026-06-26,10:21:51,CUST0234,Arun Mishra,North,Delhi,Priya Sharma,Beverages,Tropicana Orange 1L,BEV-001,52,95,0,No,Credit,Distributor,4940.0,4940,0.0
ORD-20260626-0285,2026-06-26,19:24:12,CUST0039,Geeta Joshi,Central,Bhopal,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,3,40,5,No,UPI,Online,114.0,120,6.0
ORD-20260626-0561,2026-06-26,14:54:28,CUST0190,Pooja Kumar,Central,Raipur,Karan Patel,Dairy,Amul Butter 500g,DAI-002,11,260,0,No,UPI,Distributor,2860.0,2860,0.0
ORD-20260626-0234,2026-06-26,11:46:12,CUST0074,Manoj Rao,East,Kolkata,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,20,165,15,No,Card,Online,2805.0,3300,495.0
ORD-20260626-0619,2026-06-26,19:25:17,CUST0090,Suresh Pillai,Central,Bhopal,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,11,45,10,No,Card,In-Store,445.5,495,49.5
ORD-20260626-0045,2026-06-26,16:13:17,CUST0159,Ravi Patel,West,Surat,Priya Sharma,Dairy,Amul Full Cream Milk 1L,DAI-001,9,68,0,No,UPI,In-Store,612.0,612,0.0
ORD-20260626-0495,2026-06-26,11:23:21,CUST0252,Shweta Iyer,Central,Raipur,Arjun Mehta,Snacks,Maggi Noodles 70g,SNK-006,23,14,10,No,UPI,In-Store,289.8,322,32.19999999999999
ORD-20260626-0162,2026-06-26,19:11:47,CUST0077,Sunil Nair,Central,Bhopal,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,15,68,0,No,Cash,In-Store,1020.0,1020,0.0
ORD-20260626-0354,2026-06-26,16:45:58,CUST0146,Shweta Joshi,West,Surat,Rohan Das,Snacks,Lays Classic 90g,SNK-001,51,30,15,No,Cash,In-Store,1300.5,1530,229.5
ORD-20260626-0169,2026-06-26,14:39:55,CUST0088,Vikram Shah,South,Chennai,Anjali Rao,Snacks,Lays Classic 90g,SNK-001,56,30,5,No,Cash,In-Store,1596.0,1680,84.0
ORD-20260626-0116,2026-06-26,18:14:13,CUST0105,Suresh Shah,South,Hyderabad,Priya Sharma,Snacks,Lays Classic 90g,SNK-001,13,30,10,No,UPI,Online,351.0,390,39.0
ORD-20260626-0385,2026-06-26,14:39:21,CUST0240,Rekha Iyer,South,Kochi,Sneha Iyer,Dairy,Britannia Cheese Slice,DAI-005,22,115,0,No,Card,Online,2530.0,2530,0.0
ORD-20260626-0299,2026-06-26,11:01:54,CUST0141,Ajay Shah,East,Patna,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,2,350,0,No,UPI,Online,700.0,700,0.0
ORD-20260626-0243,2026-06-26,09:39:08,CUST0049,Raj Shah,South,Hyderabad,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,28,260,5,No,UPI,Distributor,6916.0,7280,364.0
ORD-20260626-0547,2026-06-26,15:11:23,CUST0265,Ramesh Reddy,South,Hyderabad,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,17,110,0,No,UPI,In-Store,1870.0,1870,0.0
ORD-20260626-0466,2026-06-26,13:26:52,CUST0024,Sanjay Singh,North,Lucknow,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,45,20,15,No,UPI,Distributor,765.0,900,135.0
ORD-20260626-0058,2026-06-26,12:05:56,CUST0040,Deepa Reddy,South,Bangalore,Nikhil Joshi,Household,Lizol Floor Cleaner 1L,HH-003,32,175,0,No,UPI,Distributor,5600.0,5600,0.0
ORD-20260626-0463,2026-06-26,10:47:00,CUST0215,Shweta Das,South,Hyderabad,Nikhil Joshi,Dairy,Mother Dairy Curd 400g,DAI-003,51,50,5,No,Credit,Distributor,2422.5,2550,127.5
ORD-20260626-0622,2026-06-26,20:17:06,CUST0102,Meena Singh,Central,Indore,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,14,165,15,No,Card,Distributor,1963.5,2310,346.5
ORD-20260626-0286,2026-06-26,16:00:42,CUST0105,Suresh Shah,West,Mumbai,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,17,350,0,No,UPI,Distributor,5950.0,5950,0.0
ORD-20260626-0141,2026-06-26,11:41:52,CUST0291,Sanjay Sharma,Central,Nagpur,Sneha Iyer,Dairy,Nestle Munch Milkshake,DAI-004,14,30,10,No,Card,Distributor,378.0,420,42.0
ORD-20260626-0533,2026-06-26,15:32:02,CUST0002,Amit Mehta,West,Pune,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,11,40,0,No,Card,In-Store,440.0,440,0.0
ORD-20260626-0632,2026-06-26,09:54:19,CUST0055,Ajay Mishra,South,Bangalore,Divya Nair,Personal Care,Dove Soap 100g,PC-001,20,55,0,No,Credit,Distributor,1100.0,1100,0.0
ORD-20260626-0149,2026-06-26,19:10:10,CUST0278,Rahul Iyer,Central,Nagpur,Sneha Iyer,Personal Care,Nivea Lotion 200ml,PC-004,7,220,10,No,Card,In-Store,1386.0,1540,154.0
ORD-20260626-0124,2026-06-26,17:17:34,CUST0156,Shweta Iyer,Central,Bhopal,Divya Nair,Beverages,Nescafe Classic 50g,BEV-005,22,210,0,No,Card,Online,4620.0,4620,0.0
ORD-20260626-0599,2026-06-26,10:40:47,CUST0097,Arun Sharma,South,Bangalore,Arjun Mehta,Dairy,Nestle Munch Milkshake,DAI-004,14,30,5,No,UPI,In-Store,399.0,420,21.0
ORD-20260626-0171,2026-06-26,19:40:48,CUST0204,Ramesh Patel,North,Chandigarh,Sneha Iyer,Personal Care,Dettol Hand Wash 250ml,PC-005,22,95,5,No,Cash,In-Store,1985.5,2090,104.5
ORD-20260626-0064,2026-06-26,15:16:00,CUST0051,Vikram Mehta,South,Bangalore,Vikram Singh,Household,Lizol Floor Cleaner 1L,HH-003,24,175,10,No,Credit,Distributor,3780.0,4200,420.0
ORD-20260626-0585,2026-06-26,19:23:27,CUST0165,Deepa Reddy,South,Chennai,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,44,30,5,No,UPI,In-Store,1254.0,1320,66.0
ORD-20260626-0471,2026-06-26,11:16:21,CUST0137,Kavya Nair,East,Bhubaneswar,Karan Patel,Personal Care,Nivea Lotion 200ml,PC-004,7,220,15,No,Cash,Distributor,1309.0,1540,231.0
ORD-20260626-0572,2026-06-26,18:56:13,CUST0193,Neha Nair,North,Jaipur,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,41,30,10,No,UPI,In-Store,1107.0,1230,123.0
ORD-20260626-0247,2026-06-26,15:34:47,CUST0142,Manoj Rao,West,Mumbai,Priya Sharma,Dairy,Mother Dairy Curd 400g,DAI-003,26,50,5,No,Cash,In-Store,1235.0,1300,65.0
ORD-20260626-0178,2026-06-26,17:46:56,CUST0299,Anita Sharma,South,Hyderabad,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,21,115,0,No,Credit,Online,2415.0,2415,0.0
ORD-20260626-0603,2026-06-26,15:40:27,CUST0161,Manoj Mehta,South,Kochi,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,52,45,0,No,UPI,Online,2340.0,2340,0.0
ORD-20260626-0443,2026-06-26,10:10:59,CUST0173,Suresh Iyer,East,Kolkata,Divya Nair,Dairy,Amul Full Cream Milk 1L,DAI-001,15,68,0,No,UPI,Online,1020.0,1020,0.0
ORD-20260626-0470,2026-06-26,17:26:12,CUST0216,Amit Patel,West,Mumbai,Pooja Verma,Dairy,Amul Ice Cream 750ml,DAI-006,20,195,0,No,Card,In-Store,3900.0,3900,0.0
ORD-20260626-0432,2026-06-26,18:09:43,CUST0231,Usha Iyer,Central,Raipur,Divya Nair,Snacks,Maggi Noodles 70g,SNK-006,43,14,0,No,UPI,Distributor,602.0,602,0.0
ORD-20260626-0187,2026-06-26,18:19:52,CUST0170,Vikram Mehta,North,Chandigarh,Nikhil Joshi,Beverages,Maaza Mango 600ml,BEV-002,33,40,5,No,Credit,Distributor,1254.0,1320,66.0
ORD-20260626-0080,2026-06-26,10:12:10,CUST0224,Suresh Verma,West,Mumbai,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,5,350,0,No,UPI,In-Store,1750.0,1750,0.0
ORD-20260626-0459,2026-06-26,11:22:03,CUST0231,Usha Iyer,West,Surat,Nikhil Joshi,Personal Care,Dettol Hand Wash 250ml,PC-005,8,95,5,No,Card,Distributor,722.0,760,38.0
ORD-20260626-0524,2026-06-26,18:21:18,CUST0055,Ajay Mishra,East,Guwahati,Vikram Singh,Household,Good Knight Refill,HH-005,12,75,5,No,Cash,In-Store,855.0,900,45.0
ORD-20260626-0237,2026-06-26,18:02:59,CUST0269,Shweta Das,East,Kolkata,Divya Nair,Household,Vim Dishwash Gel 500ml,HH-002,12,90,0,No,Card,In-Store,1080.0,1080,0.0
ORD-20260626-0550,2026-06-26,19:49:59,CUST0233,Shweta Pillai,North,Jaipur,Priya Sharma,Beverages,Red Bull 250ml,BEV-003,39,125,5,No,UPI,In-Store,4631.25,4875,243.75
ORD-20260626-0602,2026-06-26,11:40:55,CUST0155,Sanjay Kumar,West,Surat,Anjali Rao,Snacks,Haldirams Bhujia 400g,SNK-005,63,130,0,No,Cash,Distributor,8190.0,8190,0.0
ORD-20260626-0393,2026-06-26,11:24:37,CUST0152,Suresh Nair,Central,Raipur,Vikram Singh,Snacks,Kurkure Masala 90g,SNK-002,12,30,0,No,UPI,Distributor,360.0,360,0.0
ORD-20260626-0473,2026-06-26,11:07:37,CUST0037,Ramesh Singh,South,Hyderabad,Pooja Verma,Snacks,Lays Classic 90g,SNK-001,15,30,5,No,UPI,In-Store,427.5,450,22.5
ORD-20260626-0059,2026-06-26,18:45:42,CUST0017,Vikram Nair,North,Chandigarh,Anjali Rao,Snacks,Kurkure Masala 90g,SNK-002,26,30,15,No,Card,Online,663.0,780,117.0
ORD-20260626-0317,2026-06-26,09:21:33,CUST0228,Rahul Das,North,Jaipur,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,36,30,5,No,Cash,In-Store,1026.0,1080,54.0
ORD-20260626-0497,2026-06-26,20:07:41,CUST0188,Geeta Verma,Central,Bhopal,Divya Nair,Dairy,Amul Full Cream Milk 1L,DAI-001,23,68,15,No,Card,Online,1329.3999999999999,1564,234.60000000000014
ORD-20260626-0510,2026-06-26,16:36:38,CUST0042,Sunil Joshi,South,Hyderabad,Pooja Verma,Beverages,Red Bull 250ml,BEV-003,51,125,0,No,Credit,Distributor,6375.0,6375,0.0
ORD-20260626-0492,2026-06-26,20:35:59,CUST0129,Anita Shah,Central,Bhopal,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,52,55,0,No,Card,Distributor,2860.0,2860,0.0
ORD-20260626-0435,2026-06-26,16:50:27,CUST0183,Deepa Reddy,South,Bangalore,Priya Sharma,Household,Vim Dishwash Gel 500ml,HH-002,38,90,0,No,Credit,Distributor,3420.0,3420,0.0
ORD-20260626-0037,2026-06-26,10:50:04,CUST0289,Pooja Verma,North,Chandigarh,Pooja Verma,Household,Good Knight Refill,HH-005,11,75,0,No,UPI,In-Store,825.0,825,0.0
ORD-20260626-0161,2026-06-26,14:22:17,CUST0105,Suresh Shah,South,Chennai,Nikhil Joshi,Dairy,Amul Butter 500g,DAI-002,16,260,0,No,Card,In-Store,4160.0,4160,0.0
ORD-20260626-0399,2026-06-26,19:48:40,CUST0237,Raj Pillai,South,Bangalore,Pooja Verma,Personal Care,Dove Soap 100g,PC-001,23,55,5,No,UPI,Distributor,1201.75,1265,63.25
ORD-20260626-0371,2026-06-26,20:44:28,CUST0094,Ravi Reddy,West,Mumbai,Pooja Verma,Household,Good Knight Refill,HH-005,24,75,0,No,Cash,Distributor,1800.0,1800,0.0
ORD-20260626-0218,2026-06-26,18:31:16,CUST0001,Sunil Patel,Central,Nagpur,Nikhil Joshi,Personal Care,Dove Soap 100g,PC-001,20,55,0,No,Card,Distributor,1100.0,1100,0.0
ORD-20260626-0046,2026-06-26,10:21:46,CUST0066,Geeta Sharma,East,Kolkata,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,40,165,5,No,Cash,In-Store,6270.0,6600,330.0
ORD-20260626-0242,2026-06-26,11:42:23,CUST0197,Rekha Kumar,West,Mumbai,Sneha Iyer,Snacks,Hide & Seek Cookies 150g,SNK-003,59,55,5,No,Credit,Distributor,3082.75,3245,162.25
ORD-20260626-0604,2026-06-26,19:19:42,CUST0072,Ravi Sharma,East,Patna,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,47,30,10,No,UPI,Distributor,1269.0,1410,141.0
ORD-20260626-0106,2026-06-26,11:48:14,CUST0290,Raj Pillai,North,Chandigarh,Pooja Verma,Snacks,Maggi Noodles 70g,SNK-006,20,14,5,No,Card,Online,266.0,280,14.0
ORD-20260626-0536,2026-06-26,10:24:32,CUST0104,Rahul Joshi,South,Kochi,Priya Sharma,Snacks,Maggi Noodles 70g,SNK-006,71,14,10,No,Cash,In-Store,894.6,994,99.39999999999998
ORD-20260626-0319,2026-06-26,20:12:26,CUST0038,Rekha Rao,South,Bangalore,Pooja Verma,Household,Lizol Floor Cleaner 1L,HH-003,13,175,15,No,UPI,Online,1933.75,2275,341.25
ORD-20260626-0356,2026-06-26,10:52:55,CUST0057,Vikram Shah,South,Chennai,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,12,115,0,No,Card,Online,1380.0,1380,0.0
ORD-20260626-0060,2026-06-26,13:30:33,CUST0039,Geeta Joshi,North,Delhi,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,23,115,0,No,Card,Online,2645.0,2645,0.0
ORD-20260626-0606,2026-06-26,17:28:02,CUST0125,Geeta Patel,South,Hyderabad,Divya Nair,Snacks,Lays Classic 90g,SNK-001,21,30,0,No,UPI,In-Store,630.0,630,0.0
